nom,category_id,categorie,prix_initial,prix_optimal,stock,date_expiration,jours_avant_expiration,supermarche,zone
Yaourt Brassé Fruits Secs et Grains VITALAIT 100Gr,1,Produits Laitiers,0.87,,0,,,Magik,Gabes
Yaourt à la Grecque Pêche Abricot DELICE DANONE 100Gr,1,Produits Laitiers,0.96,,0,,,Magik,Gabes
Yaourt à la Grecque Fraise DELICE DANONE 100Gr,1,Produits Laitiers,0.96,,0,,,Magik,Gabes
Yaourt Zgougou Vanille DANETTE 100Gr,1,Produits Laitiers,0.89,,0,,,Magik,Gabes
Yaourt à boire Pinacolada VITUP 160Gr,1,Produits Laitiers,0.96,,0,,,Magik,Gabes
Préparation alimentaire à la mozzarella Pizzatella MAJESTE 120Gr,1,Produits Laitiers,2.1,,0,,,Magik,Gabes
Préparation alimentaire en slice Au cheddar DAILY 5 tranches,1,Produits Laitiers,2.2,,0,,,Magik,Gabes
Fromage râpé fondant PRESIDENT 50Gr,1,Produits Laitiers,2.4,,0,,,Magik,Gabes
Fromage slice pizza PRESIDENT 10 tranches,1,Produits Laitiers,5.2,,0,,,Magik,Gabes
Fromage rapé spécial tajin PRESIDENT 120Gr,1,Produits Laitiers,5.7,,0,,,Magik,Gabes
Fromage râpé spécial gratin PRESIDENT 120Gr,1,Produits Laitiers,5.7,,0,,,Magik,Gabes
Préparation alimentaire à la mozzarella Pizzatella MAJESTE 500Gr,1,Produits Laitiers,6.4,,0,,,Magik,Gabes
Yaourt Aromatisé Fruits des Bois DELICE DANONE 110Gr,1,Produits Laitiers,0.49,,0,,,Magik,Gabes
Yaourt Nature DELICE DANONE 110Gr,1,Produits Laitiers,0.49,,0,,,Magik,Gabes
Yaourt Aromatisé Banane DELICE DANONE 110Gr,1,Produits Laitiers,0.49,,0,,,Magik,Gabes
Yaourt Brassé Vanille P'TIT TOP 70Gr,1,Produits Laitiers,0.43,,0,,,Magik,Gabes
Yaourt Nature NATILAIT 110Gr,1,Produits Laitiers,0.53,,0,,,Magik,Gabes
Yaourt Nature VITALAIT 110Gr,1,Produits Laitiers,0.55,,0,,,Magik,Gabes
Yaourt à boire Fraise DANUP DELICE DANONE 260Gr,1,Produits Laitiers,1.22,,0,,,Magik,Gabes
Yaourt aux fruits ACTIVIA Pêche DELICE DANONE 100Gr,1,Produits Laitiers,0.89,,0,,,Magik,Gabes
Fromage fondu PRESIDENT 8 portions,1,Produits Laitiers,3.7,,0,,,Magik,Gabes
Fromage fondu PRESIDENT 16 portions,1,Produits Laitiers,6.7,,0,,,Magik,Gabes
Fromage fondu PRESIDENT 24 portions,1,Produits Laitiers,9.2,,0,,,Magik,Gabes
Fromage fondu PRESIDENT 48 portions,1,Produits Laitiers,16.5,,0,,,Magik,Gabes
Fromage Fondu Goûter PRESIDENT 4x23Gr,1,Produits Laitiers,3.5,,0,,,Magik,Gabes
Fromage Frais Carré PRESIDENT 6 Portions,1,Produits Laitiers,3.5,3.4,0,,,Magik,Gabes
Fromage Carré DELICE 12 Portions,1,Produits Laitiers,6.7,,0,,,Magik,Gabes
Fromage Carré DELICE 24 Portions,1,Produits Laitiers,12.1,,0,,,Magik,Gabes
Fromage fondu à la crème CUISTOT PRESIDENT 4x75Gr,1,Produits Laitiers,11.0,,0,,,Magik,Gabes
Fromage Frais Carré PRESIDENT 24 Portions,1,Produits Laitiers,11.0,,0,,,Magik,Gabes
Fromage fondu FROMY PLUS 24 portions,1,Produits Laitiers,9.6,,0,,,Magik,Gabes
Cuisse de Poulet,4,Viandes et Poissons,10.0,5.0,0,,,Magik,Gabes
Escalope de Poulet,4,Viandes et Poissons,20.0,17.0,0,,,Magik,Gabes
Cuisse de dinde,4,Viandes et Poissons,15.0,12.0,0,,,Magik,Gabes
Poulet pac,4,Viandes et Poissons,9.0,8.5,0,,,Magik,Gabes
Blanc de Poulet,4,Viandes et Poissons,15.2,13.5,0,,,Magik,Gabes
Escalope de Dinde,4,Viandes et Poissons,18.0,17.0,0,,,Magik,Gabes
Steak de dinde,4,Viandes et Poissons,18.0,15.0,0,,,Magik,Gabes
Ailes de poulet,4,Viandes et Poissons,7.0,6.5,0,,,Magik,Gabes
Carcasse de poulet,4,Viandes et Poissons,8.0,3.0,0,,,Magik,Gabes
Foie de poulet,4,Viandes et Poissons,17.0,16.0,0,,,Magik,Gabes
Plateau 30 oeufs,4,Viandes et Poissons,9.2,,0,,,Magik,Gabes
Pilon de Poulet,4,Viandes et Poissons,13.0,,0,,,Magik,Gabes
Crevette Royale Grand Calibre,4,Viandes et Poissons,60.0,,0,,,Magik,Gabes
Pagre Jaghali,4,Viandes et Poissons,21.0,,0,,,Magik,Gabes
Daurade semi-élévage moyen calibre,4,Viandes et Poissons,16.0,,0,,,Magik,Gabes
Seiche noire Soubya Chouabi,4,Viandes et Poissons,33.0,,0,,,Magik,Gabes
Moules,4,Viandes et Poissons,18.0,,0,,,Magik,Gabes
Crevette Moyen Calibre,4,Viandes et Poissons,55.0,,0,,,Magik,Gabes
Saurel Chourou jaune,4,Viandes et Poissons,18.0,,0,,,Magik,Gabes
Pageot Morjane,4,Viandes et Poissons,20.0,,0,,,Magik,Gabes
Loup semi-élevage,4,Viandes et Poissons,18.0,,0,,,Magik,Gabes
Rouget Rouge,4,Viandes et Poissons,32.0,,0,,,Magik,Gabes
Daurade sauvage moyen calibre,4,Viandes et Poissons,32.0,,0,,,Magik,Gabes
Merou Blanc Mannani,4,Viandes et Poissons,20.0,,0,,,Magik,Gabes
Poulpe Karnit,4,Viandes et Poissons,35.0,,0,,,Magik,Gabes
Bengrins Mila,4,Viandes et Poissons,20.0,,0,,,Magik,Gabes
Poisson Baliste Far,4,Viandes et Poissons,22.0,,0,,,Magik,Gabes
Poisson Pataclet Sbares,4,Viandes et Poissons,24.0,,0,,,Magik,Gabes
