nom,category_id,categorie,prix_initial,prix_optimal,stock,date_expiration,jours_avant_expiration,supermarche,zone
Préparation pasteurisé...,1,Produits Laitiers,6.39,5.879,37,2026-03-05,11,GeantDrive,Tunis
Beurre,1,Produits Laitiers,7.39,2.956,58,2026-02-24,2,GeantDrive,Tunis
Beurre,1,Produits Laitiers,7.45,5.96,148,2026-03-02,8,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,7.99,7.351,129,2026-03-05,11,GeantDrive,Tunis
Crème chantilly,1,Produits Laitiers,8.98,4.939,101,2026-02-25,3,GeantDrive,Tunis
Crème fouettée,1,Produits Laitiers,9.99,9.99,133,2026-03-07,13,GeantDrive,Tunis
Crème fraîche spécialité,1,Produits Laitiers,11.49,11.49,81,2026-03-08,14,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,11.99,11.031,21,2026-03-05,11,GeantDrive,Tunis
Crème fraîche à fouetter,1,Produits Laitiers,19.72,7.888,143,2026-02-24,2,GeantDrive,Tunis
Crème fraîche à fouetter,1,Produits Laitiers,20.49,18.851,107,2026-03-04,10,GeantDrive,Tunis
Crème fraîche,1,Produits Laitiers,44.59,30.321,140,2026-02-27,5,GeantDrive,Tunis
Fromage fondu goûter,1,Produits Laitiers,0.9,0.495,49,2026-02-25,3,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,1.19,0.654,102,2026-02-25,3,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,1.28,1.28,50,2026-03-08,14,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,1.42,0.568,111,2026-02-24,2,GeantDrive,Tunis
Fromage fondu maxi,1,Produits Laitiers,1.52,1.216,26,2026-03-02,8,GeantDrive,Tunis
Fromage fondu,1,Produits Laitiers,1.69,1.555,94,2026-03-04,10,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,1.72,1.582,29,2026-03-04,10,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,1.85,1.48,26,2026-03-01,7,GeantDrive,Tunis
Fromage rapé,1,Produits Laitiers,1.99,0.796,115,2026-02-24,2,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,2.06,1.895,76,2026-03-05,11,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,2.2,1.76,60,2026-03-02,8,GeantDrive,Tunis
Fromage slice burger a...,1,Produits Laitiers,2.42,1.936,26,2026-02-28,6,GeantDrive,Tunis
Fromage slice pizza,1,Produits Laitiers,2.42,2.226,95,2026-03-03,9,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,2.5,2.5,104,2026-03-08,14,GeantDrive,Tunis
Fromage slice croque'e...,1,Produits Laitiers,2.6,1.04,144,2026-02-23,1,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,2.69,1.076,103,2026-02-23,1,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,2.87,2.87,137,2026-03-08,14,GeantDrive,Tunis
Ricotta,1,Produits Laitiers,3.02,2.054,17,2026-02-27,5,GeantDrive,Tunis
Fromage fondu,1,Produits Laitiers,3.03,1.212,137,2026-02-24,2,GeantDrive,Tunis
Fromage frais,1,Produits Laitiers,3.05,1.22,87,2026-02-23,1,GeantDrive,Tunis
Fromage frais,1,Produits Laitiers,3.14,2.135,40,2026-02-27,5,GeantDrive,Tunis
Ricotte,1,Produits Laitiers,3.19,1.755,73,2026-02-25,3,GeantDrive,Tunis
Goutta du nord,1,Produits Laitiers,3.19,2.552,112,2026-02-28,6,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,3.25,3.25,64,2026-03-06,12,GeantDrive,Tunis
Fromage frais,1,Produits Laitiers,3.29,1.316,139,2026-02-23,1,GeantDrive,Tunis
Fromage fondu goûter,1,Produits Laitiers,3.35,2.278,17,2026-02-27,5,GeantDrive,Tunis
Fromage frais vitaminé,1,Produits Laitiers,3.38,3.11,17,2026-03-04,10,GeantDrive,Tunis
Fromage carré,1,Produits Laitiers,3.44,2.339,41,2026-02-26,4,GeantDrive,Tunis
Fromage fondu,1,Produits Laitiers,3.5,1.4,66,2026-02-24,2,GeantDrive,Tunis
Fromage fondu,1,Produits Laitiers,3.52,2.816,99,2026-02-28,6,GeantDrive,Tunis
Fromage frais carré,1,Produits Laitiers,3.54,2.832,50,2026-02-28,6,GeantDrive,Tunis
Fromage slice burger,1,Produits Laitiers,3.66,1.464,36,2026-02-23,1,GeantDrive,Tunis
Fromage frais,1,Produits Laitiers,3.69,3.69,74,2026-03-08,14,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,3.89,3.579,56,2026-03-05,11,GeantDrive,Tunis
Préparation alimentair...,1,Produits Laitiers,3.98,3.98,93,2026-03-07,13,GeantDrive,Tunis
Fromage fondu rapé,1,Produits Laitiers,4.15,3.818,138,2026-03-04,10,GeantDrive,Tunis
Fromage slice burger,1,Produits Laitiers,4.18,3.344,55,2026-03-02,8,GeantDrive,Tunis
Fromage fondu à l'emme...,1,Produits Laitiers,4.26,3.919,60,2026-03-05,11,GeantDrive,Tunis
Fromage tartare,1,Produits Laitiers,4.29,1.716,79,2026-02-24,2,GeantDrive,Tunis
Fromage frais carré,1,Produits Laitiers,4.3,3.956,41,2026-03-04,10,GeantDrive,Tunis
Fromage gouda,1,Produits Laitiers,4.39,3.512,19,2026-02-28,6,GeantDrive,Tunis
Fromage edam,1,Produits Laitiers,4.39,3.512,76,2026-02-28,6,GeantDrive,Tunis
Fromage carré,1,Produits Laitiers,4.44,4.085,140,2026-03-04,10,GeantDrive,Tunis
Goutta du nord,1,Produits Laitiers,4.56,3.101,140,2026-02-26,4,GeantDrive,Tunis
Fromage fondu à tartiner,1,Produits Laitiers,4.59,4.59,130,2026-03-08,14,GeantDrive,Tunis
Fromage rapé au gruyère,1,Produits Laitiers,4.84,4.84,25,2026-03-08,14,GeantDrive,Tunis
Crème à tartiner,1,Produits Laitiers,4.85,3.88,62,2026-03-01,7,GeantDrive,Tunis
Yaourt brassé,1,Produits Laitiers,0.43,0.237,112,2026-02-25,3,GeantDrive,Tunis
Spécialité laitière br...,1,Produits Laitiers,0.43,0.43,28,2026-03-06,12,GeantDrive,Tunis
Yaourt aromatisé,1,Produits Laitiers,0.54,0.497,77,2026-03-05,11,GeantDrive,Tunis
Yaourt,1,Produits Laitiers,0.54,0.432,64,2026-03-01,7,GeantDrive,Tunis
Yaourt aromatisé,1,Produits Laitiers,0.555,0.444,106,2026-03-01,7,GeantDrive,Tunis
Spécialité laitière br...,1,Produits Laitiers,0.6,0.33,50,2026-02-25,3,GeantDrive,Tunis
Yaourt brassé,1,Produits Laitiers,0.6,0.6,72,2026-03-08,14,GeantDrive,Tunis
Yaourt brassé,1,Produits Laitiers,0.62,0.248,150,2026-02-23,1,GeantDrive,Tunis
Yaourt aux fruits,1,Produits Laitiers,0.72,0.49,51,2026-02-27,5,GeantDrive,Tunis
Yaourt,1,Produits Laitiers,0.73,0.672,131,2026-03-05,11,GeantDrive,Tunis
Yaourt à boire,1,Produits Laitiers,0.74,0.296,41,2026-02-24,2,GeantDrive,Tunis
Crème dessert,1,Produits Laitiers,0.78,0.312,77,2026-02-23,1,GeantDrive,Tunis
Yaourt à boire,1,Produits Laitiers,0.78,0.53,16,2026-02-26,4,GeantDrive,Tunis
Celeri vert,2,Fruits et Légumes,0.46,0.138,147,2026-02-23,1,GeantDrive,Tunis
Blette,2,Fruits et Légumes,0.46,0.414,30,2026-02-27,5,GeantDrive,Tunis
Persil,2,Fruits et Légumes,0.52,0.52,113,2026-03-01,7,GeantDrive,Tunis
Aneth,2,Fruits et Légumes,0.69,0.69,168,2026-03-01,7,GeantDrive,Tunis
Coriandre,2,Fruits et Légumes,0.69,0.69,36,2026-03-01,7,GeantDrive,Tunis
Salade romaine,2,Fruits et Légumes,1.26,1.26,148,2026-02-28,6,GeantDrive,Tunis
Salade laitue,2,Fruits et Légumes,1.26,1.26,35,2026-02-28,6,GeantDrive,Tunis
Radis local,2,Fruits et Légumes,1.26,1.26,22,2026-02-28,6,GeantDrive,Tunis
Roquette fraîche,2,Fruits et Légumes,3.5,3.15,41,2026-02-27,5,GeantDrive,Tunis
Epinard,2,Fruits et Légumes,3.63,3.63,191,2026-03-01,7,GeantDrive,Tunis
Tomate cerise allongée,2,Fruits et Légumes,3.76,2.256,178,2026-02-24,2,GeantDrive,Tunis
Pomme de terre grenaille,2,Fruits et Légumes,3.9,1.17,52,2026-02-23,1,GeantDrive,Tunis
Tomate cerise ronde,2,Fruits et Légumes,4.06,1.218,48,2026-02-23,1,GeantDrive,Tunis
Courge rouge,2,Fruits et Légumes,4.13,3.098,52,2026-02-25,3,GeantDrive,Tunis
Pomme de terre grenaille,2,Fruits et Légumes,4.25,3.188,193,2026-02-26,4,GeantDrive,Tunis
Epinard,2,Fruits et Légumes,4.62,2.772,105,2026-02-24,2,GeantDrive,Tunis
Tomate cerise,2,Fruits et Légumes,5.4,1.62,146,2026-02-23,1,GeantDrive,Tunis
Pomme de terre grenail...,2,Fruits et Légumes,5.62,5.62,159,2026-03-01,7,GeantDrive,Tunis
Menthe sèche,2,Fruits et Légumes,6.4,6.4,166,2026-02-28,6,GeantDrive,Tunis
Tomate cerise,2,Fruits et Légumes,6.52,1.956,106,2026-02-23,1,GeantDrive,Tunis
Epinard emballé,2,Fruits et Légumes,6.75,6.75,43,2026-02-28,6,GeantDrive,Tunis
Tomate cerise,2,Fruits et Légumes,6.99,4.194,61,2026-02-24,2,GeantDrive,Tunis
Pot au feu,2,Fruits et Légumes,7.99,7.191,173,2026-02-27,5,GeantDrive,Tunis
Pot au feu,2,Fruits et Légumes,8.03,6.022,156,2026-02-25,3,GeantDrive,Tunis
Kiwi,2,Fruits et Légumes,0.79,0.711,94,2026-02-27,5,GeantDrive,Tunis
Pâte de dattes,2,Fruits et Légumes,2.59,2.331,120,2026-02-27,5,GeantDrive,Tunis
Dattes en barquette,2,Fruits et Légumes,3.38,3.38,26,2026-03-01,7,GeantDrive,Tunis
Dattes standards,2,Fruits et Légumes,3.75,3.75,87,2026-02-28,6,GeantDrive,Tunis
Datte branchée,2,Fruits et Légumes,3.99,2.993,49,2026-02-26,4,GeantDrive,Tunis
Dattes branchées,2,Fruits et Légumes,4.38,3.285,162,2026-02-25,3,GeantDrive,Tunis
Avocat,2,Fruits et Légumes,5.17,3.877,168,2026-02-25,3,GeantDrive,Tunis
Dattes standars,2,Fruits et Légumes,6.13,6.13,61,2026-03-01,7,GeantDrive,Tunis
Dattes branchées,2,Fruits et Légumes,7.99,4.794,198,2026-02-24,2,GeantDrive,Tunis
Ananas petit calibre,2,Fruits et Légumes,8.49,8.49,191,2026-02-28,6,GeantDrive,Tunis
Dattes branchées,2,Fruits et Légumes,8.75,8.75,51,2026-03-01,7,GeantDrive,Tunis
Datte branchée,2,Fruits et Légumes,10.25,7.688,168,2026-02-26,4,GeantDrive,Tunis
Dattes,2,Fruits et Légumes,12.19,9.143,109,2026-02-26,4,GeantDrive,Tunis
Dattes branchées,2,Fruits et Légumes,16.25,12.188,121,2026-02-26,4,GeantDrive,Tunis
Dattes,2,Fruits et Légumes,17.83,10.698,145,2026-02-24,2,GeantDrive,Tunis
Baguette à la farine s...,3,Boulangerie,0.36,0.162,20,2026-02-23,1,GeantDrive,Tunis
Pain sans sel,3,Boulangerie,0.6,0.54,29,2026-02-25,3,GeantDrive,Tunis
Baguette traditionnell...,3,Boulangerie,0.75,0.75,66,2026-02-27,5,GeantDrive,Tunis
Pain céréales à l'anci...,3,Boulangerie,0.8,0.6,77,2026-02-24,2,GeantDrive,Tunis
Pâte à pizza,3,Boulangerie,0.85,0.765,94,2026-02-26,4,GeantDrive,Tunis
Epi,3,Boulangerie,0.95,0.855,98,2026-02-25,3,GeantDrive,Tunis
Pain en boule,3,Boulangerie,1.0,0.45,14,2026-02-23,1,GeantDrive,Tunis
Tabouna pain complet,3,Boulangerie,1.15,0.862,45,2026-02-24,2,GeantDrive,Tunis
Chausson aux pommes,3,Boulangerie,1.35,0.608,28,2026-02-23,1,GeantDrive,Tunis
Baguette viennoise,3,Boulangerie,1.35,1.35,84,2026-02-27,5,GeantDrive,Tunis
Coque suisse,3,Boulangerie,1.4,1.26,21,2026-02-26,4,GeantDrive,Tunis
Pain au fondant ou sch...,3,Boulangerie,1.4,1.4,52,2026-02-27,5,GeantDrive,Tunis
Pain libanais (Raghif),3,Boulangerie,1.49,0.67,73,2026-02-23,1,GeantDrive,Tunis
Pain de pique-nique,3,Boulangerie,1.6,1.44,18,2026-02-26,4,GeantDrive,Tunis
Croissant amande pur b...,3,Boulangerie,1.65,1.485,82,2026-02-26,4,GeantDrive,Tunis
Pain aux céréales,3,Boulangerie,1.65,1.65,67,2026-02-27,5,GeantDrive,Tunis
Petit pain de campagne,3,Boulangerie,1.7,1.53,58,2026-02-26,4,GeantDrive,Tunis
Petit pain viennois,3,Boulangerie,1.7,0.765,88,2026-02-23,1,GeantDrive,Tunis
Mille feuille au chocolat,3,Boulangerie,1.85,1.665,59,2026-02-25,3,GeantDrive,Tunis
Pain complet,3,Boulangerie,1.9,1.425,85,2026-02-24,2,GeantDrive,Tunis
Petit pain viennois au...,3,Boulangerie,1.9,0.855,27,2026-02-23,1,GeantDrive,Tunis
Petit pain complet,3,Boulangerie,1.9,1.9,61,2026-02-27,5,GeantDrive,Tunis
Pain libanais nature,3,Boulangerie,1.95,0.877,86,2026-02-23,1,GeantDrive,Tunis
Pain libanais complet,3,Boulangerie,1.95,1.755,89,2026-02-26,4,GeantDrive,Tunis
Pizza aux herbes,3,Boulangerie,1.99,0.895,39,2026-02-23,1,GeantDrive,Tunis
Pain de mie sandwich,3,Boulangerie,1.99,1.791,24,2026-02-26,4,GeantDrive,Tunis
Pain parisien de campagne,3,Boulangerie,2.05,1.845,70,2026-02-26,4,GeantDrive,Tunis
Pain de mie en tranches,3,Boulangerie,2.1,1.89,13,2026-02-26,4,GeantDrive,Tunis
Pain de mie,3,Boulangerie,2.1,2.1,32,2026-02-27,5,GeantDrive,Tunis
Pain hamburguer,3,Boulangerie,2.1,1.575,15,2026-02-24,2,GeantDrive,Tunis
Pain libanais complet ...,3,Boulangerie,2.19,1.971,65,2026-02-25,3,GeantDrive,Tunis
Pain libanais (Raghif),3,Boulangerie,2.19,2.19,98,2026-02-27,5,GeantDrive,Tunis
Pain aux céréales,3,Boulangerie,2.2,1.98,38,2026-02-25,3,GeantDrive,Tunis
Petit pain aux céréales,3,Boulangerie,2.2,0.99,77,2026-02-23,1,GeantDrive,Tunis
Pain panini,3,Boulangerie,2.2,0.99,100,2026-02-23,1,GeantDrive,Tunis
Burger,3,Boulangerie,2.25,2.25,37,2026-02-27,5,GeantDrive,Tunis
Barquettes rondes,3,Boulangerie,2.25,2.025,21,2026-02-25,3,GeantDrive,Tunis
Pain de campagne 400g,3,Boulangerie,2.25,2.025,92,2026-02-26,4,GeantDrive,Tunis
Pain de campagne en Bo...,3,Boulangerie,2.25,2.25,91,2026-02-27,5,GeantDrive,Tunis
Pain de mie nature,3,Boulangerie,2.29,2.061,23,2026-02-25,3,GeantDrive,Tunis
Pain de mie complet,3,Boulangerie,2.29,2.29,82,2026-02-27,5,GeantDrive,Tunis
Pain hamburguer,3,Boulangerie,2.3,1.035,84,2026-02-23,1,GeantDrive,Tunis
Petit pain viennois,3,Boulangerie,2.345,1.055,61,2026-02-23,1,GeantDrive,Tunis
Buns complet,3,Boulangerie,2.39,2.39,73,2026-02-27,5,GeantDrive,Tunis
Pain chawarma,3,Boulangerie,2.4,2.16,54,2026-02-26,4,GeantDrive,Tunis
Pain hamburguer,3,Boulangerie,2.45,2.45,59,2026-02-27,5,GeantDrive,Tunis
Persil Maadnous,2,Fruits et Légumes,0.7,0.525,191,2026-02-25,3,Magik,Gabes
Pomme de terre بطاطا,2,Fruits et Légumes,1.9,1.5,112,2026-03-01,7,Magik,Gabes
Courge rouge قرع أحمر,2,Fruits et Légumes,2.0,1.8,124,2026-02-23,1,Magik,Gabes
Tomates طماطم,2,Fruits et Légumes,2.0,1.5,46,2026-02-25,3,Magik,Gabes
Carotte sans fanes سفنارية,2,Fruits et Légumes,2.5,2.25,22,2026-02-27,5,Magik,Gabes
Piment Meski,2,Fruits et Légumes,3.0,2.9,95,2026-02-26,4,Magik,Gabes
Piment Doux فلفل حلو,2,Fruits et Légumes,3.8,3.8,183,2026-03-01,7,Magik,Gabes
Blette سلق,2,Fruits et Légumes,0.8,0.6,105,2026-02-26,4,Magik,Gabes
Chou Vert kronb,2,Fruits et Légumes,1.8,1.7,77,2026-02-24,2,Magik,Gabes
Concombre فقوس,2,Fruits et Légumes,4.5,3.8,86,2026-02-27,5,Magik,Gabes
Chou fleur Brouclou بروكلو,2,Fruits et Légumes,2.0,1.5,110,2026-02-26,4,Magik,Gabes
Navet avec fanes Left لفت,2,Fruits et Légumes,2.0,1.7,124,2026-02-23,1,Magik,Gabes
Courgette قرع أخضر,2,Fruits et Légumes,3.3,3.3,71,2026-02-28,6,Magik,Gabes
Betteraves بتراف,2,Fruits et Légumes,2.0,2.0,106,2026-03-01,7,Magik,Gabes
Aubergine باذنجان,2,Fruits et Légumes,2.0,1.2,108,2026-02-24,2,Magik,Gabes
Salade laitue romaine khass,2,Fruits et Légumes,2.7,2.5,100,2026-02-27,5,Magik,Gabes
Piment rouge fort,2,Fruits et Légumes,4.0,3.8,103,2026-02-24,2,Magik,Gabes
Haricots verts rouges,2,Fruits et Légumes,6.5,6.0,44,2026-02-24,2,Magik,Gabes
Aubergine,2,Fruits et Légumes,2.0,1.5,127,2026-02-26,4,Magik,Gabes
Citrouille Butzina,2,Fruits et Légumes,3.8,2.85,47,2026-02-25,3,Magik,Gabes
Ail Blanc ثوم أبيض,2,Fruits et Légumes,0.92,0.87,133,2026-02-27,5,Magik,Gabes
Ail Rouge ثوم أحمر,2,Fruits et Légumes,1.0,0.95,38,2026-02-27,5,Magik,Gabes
Aneth Chebt شبت,2,Fruits et Légumes,0.8,0.6,159,2026-02-26,4,Magik,Gabes
Fenouil avec fanes,2,Fruits et Légumes,0.8,0.8,105,2026-02-28,6,Magik,Gabes
Légumes chéloïdes jedra broudou,2,Fruits et Légumes,2.0,1.8,97,2026-02-27,5,Magik,Gabes
Piment Baklouti,2,Fruits et Légumes,3.8,3.7,38,2026-02-23,1,Magik,Gabes
Rabta Fenouil avec fanes Besbes,2,Fruits et Légumes,3.0,0.9,133,2026-02-23,1,Magik,Gabes
Rabta Carottes سفنارية,2,Fruits et Légumes,2.3,1.8,25,2026-02-23,1,Magik,Gabes
Gingembre,2,Fruits et Légumes,2.5,0.75,29,2026-02-23,1,Magik,Gabes
Châtaigne القسطل,2,Fruits et Légumes,2.2,0.66,186,2026-02-23,1,Magik,Gabes
Piment Sehli فلفل ساحلي,2,Fruits et Légumes,2.9,2.175,160,2026-02-26,4,Magik,Gabes
Coriandre تابل,2,Fruits et Légumes,0.8,0.8,199,2026-03-01,7,Magik,Gabes
Citron قارص,2,Fruits et Légumes,3.0,2.2,124,2026-02-28,6,Magik,Gabes
Petit pois جلبانة,2,Fruits et Légumes,5.5,4.125,176,2026-02-25,3,Magik,Gabes
Oignon blanc بصل أبيض,2,Fruits et Légumes,1.8,1.6,68,2026-02-23,1,Magik,Gabes
Épinard,2,Fruits et Légumes,1.8,1.8,68,2026-02-28,6,Magik,Gabes
Oignon vert,2,Fruits et Légumes,2.4,1.8,152,2026-02-25,3,Magik,Gabes
Céleri كلافس,2,Fruits et Légumes,0.7,0.42,173,2026-02-24,2,Magik,Gabes
Menthe fraiche نعناع أخضر,2,Fruits et Légumes,0.8,0.7,22,2026-02-23,1,Magik,Gabes
Laitue,2,Fruits et Légumes,1.5,1.35,59,2026-02-27,5,Magik,Gabes
Orange Thomson,2,Fruits et Légumes,3.0,2.5,183,2026-02-28,6,Magik,Gabes
Kiwi,2,Fruits et Légumes,2.0,1.5,88,2026-02-25,3,Magik,Gabes
Orange à jus moyen,2,Fruits et Légumes,2.0,1.7,143,2026-02-23,1,Magik,Gabes
Avocat,2,Fruits et Légumes,7.0,6.5,53,2026-02-26,4,Magik,Gabes
Fraise,2,Fruits et Légumes,12.0,3.6,177,2026-02-23,1,Magik,Gabes
Orange douce,2,Fruits et Légumes,2.4,2.0,63,2026-03-01,7,Magik,Gabes
Pamplemousse,2,Fruits et Légumes,2.0,1.5,77,2026-02-25,3,Magik,Gabes
Mangue مانقة,2,Fruits et Légumes,7.0,2.1,148,2026-02-23,1,Magik,Gabes
Prunes,2,Fruits et Légumes,6.0,5.4,113,2026-02-27,5,Magik,Gabes
Orange à jus petit,2,Fruits et Légumes,1.0,0.9,22,2026-02-27,5,Magik,Gabes
Pommes تفاح أحمر,2,Fruits et Légumes,13.5,10.125,42,2026-02-25,3,Magik,Gabes
Pommes rouges تفاح أحمر,2,Fruits et Légumes,6.0,5.0,163,2026-02-24,2,Magik,Gabes
Grenade رمان,2,Fruits et Légumes,3.5,2.1,76,2026-02-24,2,Magik,Gabes
Dattes Branchées Deglet Nour دقلة نور,2,Fruits et Légumes,11.0,3.3,29,2026-02-23,1,Magik,Gabes
Clémentine مدلينة,2,Fruits et Légumes,3.0,2.9,31,2026-03-01,7,Magik,Gabes
Yaourt Brassé Pistache VITALAIT 70Gr,1,Produits Laitiers,0.43,0.172,20,2026-02-23,1,Magik,Gabes
Yaourt Brassé Vanille Biscuits DELICE DANONE 70Gr,1,Produits Laitiers,0.43,0.43,37,2026-03-06,12,Magik,Gabes
Yaourt Brassé Fraise Biscuits DELICE DANONE 70Gr,1,Produits Laitiers,0.43,0.43,87,2026-03-08,14,Magik,Gabes
Yaourt Brassé Fraise Banane VITALAIT 70Gr,1,Produits Laitiers,0.43,0.172,90,2026-02-24,2,Magik,Gabes
Yaourt à boire Fraise DELICE 150Gr,1,Produits Laitiers,0.75,0.75,49,2026-03-06,12,Magik,Gabes
Yaourt Brassé Cerise Framboise VITALAIT 100Gr,1,Produits Laitiers,0.87,0.696,111,2026-03-01,7,Magik,Gabes
Yaourt Brassé Fraise VITALAIT 100Gr,1,Produits Laitiers,0.62,0.496,129,2026-02-28,6,Magik,Gabes
Yaourt Brassé Fraise P'TIT TOP,1,Produits Laitiers,0.43,0.344,106,2026-03-01,7,Magik,Gabes
Yaourt Brassé Aromatisé Tutti frutti VITALAIT 70Gr,1,Produits Laitiers,0.43,0.237,34,2026-02-25,3,Magik,Gabes
Yaourt Brassé Abricot YAB 70Gr,1,Produits Laitiers,0.43,0.43,138,2026-03-07,13,Magik,Gabes
Yaourt Brassé Pistache VITALAIT 100Gr,1,Produits Laitiers,0.62,0.62,132,2026-03-07,13,Magik,Gabes
Yaourt aromatisé Fruits Exotiques DELICE DANONE 110Gr,1,Produits Laitiers,0.55,0.44,26,2026-03-01,7,Magik,Gabes
Yaourt aromatisé Pomme Vanille DELICE DANONE 110Gr,1,Produits Laitiers,0.55,0.44,91,2026-02-28,6,Magik,Gabes
Yaourt aromatisé Abricot DELICE DANONE 110Gr,1,Produits Laitiers,0.55,0.44,59,2026-03-02,8,Magik,Gabes
Yaourt aromatisé Fraise DELICE DANONE 110Gr,1,Produits Laitiers,0.55,0.44,133,2026-03-02,8,Magik,Gabes
Yaourt aromatisé Citron NATILAIT 110Gr,1,Produits Laitiers,0.53,0.53,10,2026-03-06,12,Magik,Gabes
Yaourt aromatisé Pêche Abricot NATILAIT 110Gr,1,Produits Laitiers,0.53,0.424,41,2026-03-01,7,Magik,Gabes
Yaourt aromatisé Vanille NATILAIT 110Gr,1,Produits Laitiers,0.53,0.36,94,2026-02-27,5,Magik,Gabes
Yaourt aromatisé Fruits des bois VITALAIT 100Gr,1,Produits Laitiers,0.53,0.212,62,2026-02-24,2,Magik,Gabes
Yaourt aromatisé Vanille VITALAIT 100Gr,1,Produits Laitiers,0.55,0.303,99,2026-02-25,3,Magik,Gabes
Spécialité laitière brassée Vanille DELICE 100Gr,1,Produits Laitiers,0.6,0.552,150,2026-03-05,11,Magik,Gabes
Yaourt aromatisé Fraise VITALAIT 100Gr,1,Produits Laitiers,0.55,0.55,100,2026-03-08,14,Magik,Gabes
Yaourt Brassé Vanille VITALAIT 100Gr,1,Produits Laitiers,0.62,0.248,19,2026-02-24,2,Magik,Gabes
Yaourt aromatisé Banane VITALAIT 100Gr,1,Produits Laitiers,0.55,0.374,42,2026-02-27,5,Magik,Gabes
Yaourt aromatisé Noix de Coco VITALAIT 100Gr,1,Produits Laitiers,0.55,0.44,144,2026-03-01,7,Magik,Gabes
Yaourt aromatisé Citron VITALAIT 100Gr,1,Produits Laitiers,0.55,0.506,105,2026-03-03,9,Magik,Gabes
Yaourt aromatisé Pêche Abricot VITALAIT 100Gr,1,Produits Laitiers,0.55,0.22,29,2026-02-24,2,Magik,Gabes
Crème dessert Vanille NATILAIT 100Gr,1,Produits Laitiers,0.77,0.616,47,2026-03-01,7,Magik,Gabes
Yaourt aux Fruits Pêche DELICE DANONE 100Gr,1,Produits Laitiers,0.86,0.791,40,2026-03-05,11,Magik,Gabes
Spécialité Laitière aux fruits Ananas VITALAIT 100Gr,1,Produits Laitiers,0.87,0.87,103,2026-03-06,12,Magik,Gabes
Yaourt aux Fruits Cerise DELICE DANONE 100Gr,1,Produits Laitiers,0.86,0.86,93,2026-03-08,14,Magik,Gabes
Yaourt Brassé Fruits Secs et Grains VITALAIT 100Gr,1,Produits Laitiers,0.87,0.696,82,2026-02-28,6,Magik,Gabes
Yaourt à la Grecque Pêche Abricot DELICE DANONE 100Gr,1,Produits Laitiers,0.96,0.768,85,2026-02-28,6,Magik,Gabes
Yaourt à la Grecque Fraise DELICE DANONE 100Gr,1,Produits Laitiers,0.96,0.653,33,2026-02-26,4,Magik,Gabes
Yaourt Zgougou Vanille DANETTE 100Gr,1,Produits Laitiers,0.89,0.605,129,2026-02-26,4,Magik,Gabes
Yaourt à boire Pinacolada VITUP 160Gr,1,Produits Laitiers,0.96,0.768,18,2026-03-01,7,Magik,Gabes
Préparation alimentaire à la mozzarella Pizzatella MAJESTE 120Gr,1,Produits Laitiers,2.1,1.428,13,2026-02-27,5,Magik,Gabes
Préparation alimentaire en slice Au cheddar DAILY 5 tranches,1,Produits Laitiers,2.2,1.496,125,2026-02-26,4,Magik,Gabes
Fromage râpé fondant PRESIDENT 50Gr,1,Produits Laitiers,2.4,1.632,148,2026-02-26,4,Magik,Gabes
Fromage slice pizza PRESIDENT 10 tranches,1,Produits Laitiers,5.2,4.16,32,2026-02-28,6,Magik,Gabes
Fromage rapé spécial tajin PRESIDENT 120Gr,1,Produits Laitiers,5.7,4.56,28,2026-02-28,6,Magik,Gabes
Fromage râpé spécial gratin PRESIDENT 120Gr,1,Produits Laitiers,5.7,4.56,98,2026-03-01,7,Magik,Gabes
Préparation alimentaire à la mozzarella Pizzatella MAJESTE 500Gr,1,Produits Laitiers,6.4,5.12,76,2026-02-28,6,Magik,Gabes
Yaourt Aromatisé Fruits des Bois DELICE DANONE 110Gr,1,Produits Laitiers,0.49,0.451,124,2026-03-05,11,Magik,Gabes
Yaourt Nature DELICE DANONE 110Gr,1,Produits Laitiers,0.49,0.196,131,2026-02-24,2,Magik,Gabes
Yaourt Aromatisé Banane DELICE DANONE 110Gr,1,Produits Laitiers,0.49,0.49,43,2026-03-06,12,Magik,Gabes
Yaourt Brassé Vanille P'TIT TOP 70Gr,1,Produits Laitiers,0.43,0.344,21,2026-03-02,8,Magik,Gabes
Yaourt Nature NATILAIT 110Gr,1,Produits Laitiers,0.53,0.424,52,2026-03-01,7,Magik,Gabes
Yaourt Nature VITALAIT 110Gr,1,Produits Laitiers,0.55,0.506,50,2026-03-03,9,Magik,Gabes
